File ID,Script Content,Defect Label,Dataset Name
1479,class openstack_integration    cinder     backend   iscsi      volume_encryption   false       include    openstack_integration    config include    openstack_integration    params rabbitmq_user   cinder    admin     true   password     an_even_bigger_secret    provider     rabbitmqctl    require     class       rabbitmq        rabbitmq_user_permissions   cinder        configure_permission             write_permission             read_permission             provider     rabbitmqctl    require     class       rabbitmq             openstack_integration    config    ssl   openstack_integration    ssl_key   cinder    notify     service   httpd      require     package   cinder        exec   update  certificates        service   httpd      class       cinder        mysql    password     cinder      class       cinder    keystone    auth    public_url               openstack_integration    config    base_url    8776       tenant_id      internal_url               openstack_integration    config    base_url    8776       tenant_id      admin_url               openstack_integration    config    base_url    8776       tenant_id      public_url_v2               openstack_integration    config    base_url    8776       tenant_id      internal_url_v2               openstack_integration    config    base_url    8776       tenant_id      admin_url_v2               openstack_integration    config    base_url    8776       tenant_id      public_url_v3               openstack_integration    config    base_url    8776       tenant_id      internal_url_v3               openstack_integration    config    base_url    8776       tenant_id      admin_url_v3               openstack_integration    config    base_url    8776       tenant_id      password     a_big_secret      class       cinder    database_connection     mysql pymysql   rabbit_host          openstack_integration    config    ip_for_url   rabbit_port          openstack_integration    config    rabbit_port   rabbit_userid     cinder    rabbit_password     an_even_bigger_secret    rabbit_use_ssl          openstack_integration    config    ssl   debug     true       volume_encryption     keymgr_api_class   cinder keymgr barbican barbicankeymanager   keymgr_encryption_api_url             openstack_integration    config    base_url    9311     keymgr_encryption_auth_url             openstack_integration    config    keystone_auth_uri        else     keymgr_api_class   undef   keymgr_encryption_api_url   undef   keymgr_encryption_auth_url   undef   class       cinder    keystone    authtoken    password     a_big_secret    user_domain_name     default    project_domain_name     default    auth_url          openstack_integration    config    keystone_admin_uri   auth_uri          openstack_integration    config    keystone_auth_uri   memcached_servers          openstack_integration    config    memcached_servers     class       cinder    api    default_volume_type     backend_1    public_endpoint               openstack_integration    config    base_url    8776    service_name     httpd      include    apache class       cinder    wsgi    apache    bind_host          openstack_integration    config    ip_for_url   ssl          openstack_integration    config    ssl   ssl_key         etc cinder ssl private         fqdn    pem    ssl_cert          openstack_integration    params    cert_path   workers          class       cinder    quota      class       cinder    scheduler      class       cinder    scheduler    filter      class       cinder    volume    volume_clear     none      class       cinder    cron    db_purge      class       cinder    glance    glance_api_servers               openstack_integration    config    base_url    9292      case   backend   iscsi      class       cinder    setup_test_volume    size     15g      cinder    backend    iscsi   backend_1    iscsi_ip_address     127           rbd      cinder    backend    rbd   backend_1    rbd_user     openstack    rbd_pool     cinder    rbd_secret_uuid     7200aea0 2ddd 4a32 aa2a d49f66ab554c      exec   create cinder        service   httpd    exec   create cinder        service   cinder volume      default     fail      unsupported backend       backend            class       cinder    backends    enabled_backends       backend_1        cinder_type   backend_1    ensure     present   properties       volume_backend_name backend_1         ,1,2
1480,class packages    tzdata   case      operatingsystem   centos   ubuntu     package      tzdata    ensure     latest       darwin       default     fail      install      operatingsystem         ,0,1
1481,class l23network    examples    run_network_scheme     settings_yaml     include    l23network    params      l23network    params    network_manager_name     undef   package     title         l23network    params    network_manager_name       provider     apt     class       l23network        config   parseyaml     settings_yaml   prepare_network_config     config   network_scheme        sdn   generate_network_config     notice      sdn     sdn       ,0,2
1482,false     else     true    ,0,3
1483,class role    globaluserpage   require    role    mediawiki mediawiki    extension   globaluserpage    settings       wgglobaluserpagedbname     gupwiki    wgglobaluserpageapiurl        http       mediawiki    wiki   gup       ,0,3
1484,define haproxy    balancermember    collect_exported     caller_module_name       module_name   fail      use private class     name       caller_module_name        haproxy    balancermember       listening_service      name        ,0,2
1485,class disableservices    disableupdates   registry    value   noactivedesktop    key     hklm software microsoft windows currentversion policies explorer    type     dword   data     00000001      registry    value   noactivedesktopchanges    key     hklm software microsoft windows currentversion policies explorer    type     dword   data     00000001      registry    value   forceactivedesktopon    key     hklm software microsoft windows currentversion policies explorer    type     dword   data     00000000      registry    value   showsuperhidden    key     hklm software microsoft windows currentversion policies explorer    type     dword   data     00000001      registry    value   nowindowsupdate    key     hklm software microsoft windows currentversion policies explorer    type     dword   data     00000001       ,1,1
1486,class cinder    backup    ceph     backup_driver   cinder backup drivers ceph      backup_ceph_conf    etc ceph ceph conf      backup_ceph_user   cinder      backup_ceph_chunk_size   134217728      backup_ceph_pool   backups      backup_ceph_stripe_unit          backup_ceph_stripe_count         cinder_config   default backup_driver    value       backup_driver   default backup_ceph_conf    value       backup_ceph_conf   default backup_ceph_user    value       backup_ceph_user   default backup_ceph_chunk_size    value       backup_ceph_chunk_size   default backup_ceph_pool    value       backup_ceph_pool   default backup_ceph_stripe_unit    value       backup_ceph_stripe_unit   default backup_ceph_stripe_count    value       backup_ceph_stripe_count      ,1,2
1487,class       openstack_tasks    murano    murano      class       osnailyfacter    upgrade    restart_services      class openstack    firewall     include openstack    firewall,0,2
1488,class cinder    setup_test_volume     volume_name   cinder volumes      volume_path    var lib cinder      size         loopback_device    dev loop2     package   lvm2    ensure     present   require     package   cinder            exec      create_     volume_path         volume_name      command           dev zero         volume_path         volume_name        count  seek      size      path        bin     usr bin     sbin     usr sbin      unless        stat     volume_path         volume_name            file          volume_path         volume_name      mode     0640          exec      losetup     loopback_device       volume_path         volume_name      command        losetup     loopback_device       volume_path         volume_name       udevadm settle    path        bin     usr bin     sbin     usr sbin      unless        losetup     loopback_device      refreshonly     true         exec      pvcreate     loopback_device      path        bin     usr bin     sbin     usr sbin      unless        pvdisplay   grep     volume_name      refreshonly     true         exec      vgcreate     volume_name       loopback_device      path        bin     usr bin     sbin     usr sbin      unless        vgdisplay   grep     volume_name      refreshonly     true      ,1,2
